uniqueID,preLimVal,region,hemi,mouse,genotype,mpi,postLimVal,removeRegion,parent,major,x,y
2337_app_9_Xi_left,-0.806738926,Xi,left,2337,app,9,-0.806738926,FALSE,Xi,TH,2337_app_9,Xi_left
2337_app_9_Xi_right,-0.396096839,Xi,right,2337,app,9,-0.396096839,FALSE,Xi,TH,2337_app_9,Xi_right
2337_app_9_ZI_left,-1.089457063,ZI,left,2337,app,9,-1.089457063,FALSE,ZI,HY,2337_app_9,ZI_left
2337_app_9_ZI_right,-0.765020992,ZI,right,2337,app,9,-0.765020992,FALSE,ZI,HY,2337_app_9,ZI_right
2337_app_9_alv_left,0.334991447,alv,left,2337,app,9,0.334991447,TRUE,alv,fiber tracts,2337_app_9,alv_left
2337_app_9_alv_right,1.057191873,alv,right,2337,app,9,1.057191873,TRUE,alv,fiber tracts,2337_app_9,alv_right
2337_app_9_amc_left,-1.181567714,amc,left,2337,app,9,-1.181567714,TRUE,amc,fiber tracts,2337_app_9,amc_left
2337_app_9_amc_right,-0.788835547,amc,right,2337,app,9,-0.788835547,TRUE,amc,fiber tracts,2337_app_9,amc_right
2337_app_9_ar_left,-1.776833925,ar,left,2337,app,9,-1.776833925,TRUE,ar,fiber tracts,2337_app_9,ar_left
2337_app_9_ar_right,-0.837203545,ar,right,2337,app,9,-0.837203545,TRUE,ar,fiber tracts,2337_app_9,ar_right
2337_app_9_bic_left,-0.676914287,bic,left,2337,app,9,-0.676914287,TRUE,bic,fiber tracts,2337_app_9,bic_left
2337_app_9_bic_right,-0.770798111,bic,right,2337,app,9,-0.770798111,TRUE,bic,fiber tracts,2337_app_9,bic_right
2337_app_9_bsc_left,-1.055172676,bsc,left,2337,app,9,-1.055172676,TRUE,bsc,fiber tracts,2337_app_9,bsc_left
2337_app_9_bsc_right,-1.292340879,bsc,right,2337,app,9,-1.292340879,TRUE,bsc,fiber tracts,2337_app_9,bsc_right
2337_app_9_cc_left,-0.790206026,cc,left,2337,app,9,-0.790206026,TRUE,cc,fiber tracts,2337_app_9,cc_left
2337_app_9_cc_right,-0.348672236,cc,right,2337,app,9,-0.348672236,TRUE,cc,fiber tracts,2337_app_9,cc_right
2337_app_9_ccg_left,-5,ccg,left,2337,app,9,-2,TRUE,ccg,fiber tracts,2337_app_9,ccg_left
2337_app_9_chpl_left,-0.238078709,chpl,left,2337,app,9,-0.238078709,TRUE,chpl,VS,2337_app_9,chpl_left
2337_app_9_chpl_right,0.467091337,chpl,right,2337,app,9,0.467091337,TRUE,chpl,VS,2337_app_9,chpl_right
2337_app_9_cing_left,-1.125197832,cing,left,2337,app,9,-1.125197832,TRUE,cing,fiber tracts,2337_app_9,cing_left
2337_app_9_cing_right,0.07142978,cing,right,2337,app,9,0.07142978,TRUE,cing,fiber tracts,2337_app_9,cing_right
2337_app_9_cpd_left,-1.257799964,cpd,left,2337,app,9,-1.257799964,TRUE,cpd,fiber tracts,2337_app_9,cpd_left
2337_app_9_cpd_right,-0.530631743,cpd,right,2337,app,9,-0.530631743,TRUE,cpd,fiber tracts,2337_app_9,cpd_right
2337_app_9_csc_left,-0.985003945,csc,left,2337,app,9,-0.985003945,TRUE,csc,fiber tracts,2337_app_9,csc_left
2337_app_9_csc_right,-1.387165821,csc,right,2337,app,9,-1.387165821,TRUE,csc,fiber tracts,2337_app_9,csc_right
2337_app_9_cst_left,-1.917065812,cst,left,2337,app,9,-1.917065812,TRUE,cst,fiber tracts,2337_app_9,cst_left
2337_app_9_cst_right,-1.631375187,cst,right,2337,app,9,-1.631375187,TRUE,cst,fiber tracts,2337_app_9,cst_right
2337_app_9_dhc_left,-0.025769164,dhc,left,2337,app,9,-0.025769164,TRUE,dhc,fiber tracts,2337_app_9,dhc_left
2337_app_9_dhc_right,0.610404532,dhc,right,2337,app,9,0.610404532,TRUE,dhc,fiber tracts,2337_app_9,dhc_right
2337_app_9_dscp_left,0.084938303,dscp,left,2337,app,9,0.084938303,TRUE,dscp,fiber tracts,2337_app_9,dscp_left
2337_app_9_dscp_right,0.126112022,dscp,right,2337,app,9,0.126112022,TRUE,dscp,fiber tracts,2337_app_9,dscp_right
2337_app_9_dtd_left,-0.57058484,dtd,left,2337,app,9,-0.57058484,TRUE,dtd,fiber tracts,2337_app_9,dtd_left
2337_app_9_dtd_right,-1.812024062,dtd,right,2337,app,9,-1.812024062,TRUE,dtd,fiber tracts,2337_app_9,dtd_right
2337_app_9_ec_left,-0.441074308,ec,left,2337,app,9,-0.441074308,TRUE,ec,fiber tracts,2337_app_9,ec_left
2337_app_9_ec_right,0.25475933,ec,right,2337,app,9,0.25475933,TRUE,ec,fiber tracts,2337_app_9,ec_right
2337_app_9_em_left,-2.132283059,em,left,2337,app,9,-2,TRUE,em,fiber tracts,2337_app_9,em_left
2337_app_9_em_right,-2.451663727,em,right,2337,app,9,-2,TRUE,em,fiber tracts,2337_app_9,em_right
2337_app_9_fi_left,0.675789313,fi,left,2337,app,9,0.675789313,TRUE,fi,fiber tracts,2337_app_9,fi_left
2337_app_9_fi_right,1.516186074,fi,right,2337,app,9,1.516186074,TRUE,fi,fiber tracts,2337_app_9,fi_right
2337_app_9_fiber tracts_left,-0.594780605,fiber tracts,left,2337,app,9,-0.594780605,TRUE,fiber tracts,fiber tracts,2337_app_9,fiber tracts_left
2337_app_9_fiber tracts_right,0.231123121,fiber tracts,right,2337,app,9,0.231123121,TRUE,fiber tracts,fiber tracts,2337_app_9,fiber tracts_right
2337_app_9_fr_left,-1.188223202,fr,left,2337,app,9,-1.188223202,TRUE,fr,fiber tracts,2337_app_9,fr_left
2337_app_9_fr_right,-1.15128617,fr,right,2337,app,9,-1.15128617,TRUE,fr,fiber tracts,2337_app_9,fr_right
2337_app_9_fx_left,-0.793821883,fx,left,2337,app,9,-0.793821883,TRUE,fx,fiber tracts,2337_app_9,fx_left
2337_app_9_fx_right,-0.092463899,fx,right,2337,app,9,-0.092463899,TRUE,fx,fiber tracts,2337_app_9,fx_right
2337_app_9_hbc_left,-0.8616968,hbc,left,2337,app,9,-0.8616968,TRUE,hbc,fiber tracts,2337_app_9,hbc_left
2337_app_9_hbc_right,-1.913721142,hbc,right,2337,app,9,-1.913721142,TRUE,hbc,fiber tracts,2337_app_9,hbc_right
2337_app_9_int_left,-1.567190412,int,left,2337,app,9,-1.567190412,TRUE,int,fiber tracts,2337_app_9,int_left
2337_app_9_int_right,-1.089163128,int,right,2337,app,9,-1.089163128,TRUE,int,fiber tracts,2337_app_9,int_right
2337_app_9_ll_left,-1.801245862,ll,left,2337,app,9,-1.801245862,TRUE,ll,fiber tracts,2337_app_9,ll_left
2337_app_9_ll_right,-1.798614261,ll,right,2337,app,9,-1.798614261,TRUE,ll,fiber tracts,2337_app_9,ll_right
2337_app_9_lotg_left,-2.417577268,lotg,left,2337,app,9,-2,TRUE,In,fiber tracts,2337_app_9,lotg_left
2337_app_9_lotg_right,-1.106043401,lotg,right,2337,app,9,-1.106043401,TRUE,In,fiber tracts,2337_app_9,lotg_right
2337_app_9_mcp_left,-1.635717758,mcp,left,2337,app,9,-1.635717758,TRUE,mcp,fiber tracts,2337_app_9,mcp_left
2337_app_9_mcp_right,-1.437863746,mcp,right,2337,app,9,-1.437863746,TRUE,mcp,fiber tracts,2337_app_9,mcp_right
2337_app_9_ml_left,-0.829253679,ml,left,2337,app,9,-0.829253679,TRUE,ml,fiber tracts,2337_app_9,ml_left
2337_app_9_ml_right,-0.83985943,ml,right,2337,app,9,-0.83985943,TRUE,ml,fiber tracts,2337_app_9,ml_right
2337_app_9_mlf_left,-0.17742102,mlf,left,2337,app,9,-0.17742102,TRUE,mlf,fiber tracts,2337_app_9,mlf_left
2337_app_9_mlf_right,-0.431933908,mlf,right,2337,app,9,-0.431933908,TRUE,mlf,fiber tracts,2337_app_9,mlf_right
2337_app_9_moV_left,-1.513944324,moV,left,2337,app,9,-1.513944324,TRUE,moV,fiber tracts,2337_app_9,moV_left
2337_app_9_moV_right,-1.803130194,moV,right,2337,app,9,-1.803130194,TRUE,moV,fiber tracts,2337_app_9,moV_right
2337_app_9_mp_left,-0.278597923,mp,left,2337,app,9,-0.278597923,TRUE,mp,fiber tracts,2337_app_9,mp_left
2337_app_9_mp_right,-0.498623986,mp,right,2337,app,9,-0.498623986,TRUE,mp,fiber tracts,2337_app_9,mp_right
2337_app_9_mtg_left,-0.330599739,mtg,left,2337,app,9,-0.330599739,TRUE,mtg,fiber tracts,2337_app_9,mtg_left
2337_app_9_mtg_right,-0.390421418,mtg,right,2337,app,9,-0.390421418,TRUE,mtg,fiber tracts,2337_app_9,mtg_right
2337_app_9_mtt_left,-1.200304982,mtt,left,2337,app,9,-1.200304982,TRUE,mtt,fiber tracts,2337_app_9,mtt_left
2337_app_9_mtt_right,-1.298382248,mtt,right,2337,app,9,-1.298382248,TRUE,mtt,fiber tracts,2337_app_9,mtt_right
2337_app_9_nst_left,-1.124258827,nst,left,2337,app,9,-1.124258827,TRUE,nst,fiber tracts,2337_app_9,nst_left
2337_app_9_nst_right,-0.710685314,nst,right,2337,app,9,-0.710685314,TRUE,nst,fiber tracts,2337_app_9,nst_right
2337_app_9_opt_left,-1.308872047,opt,left,2337,app,9,-1.308872047,TRUE,opt,fiber tracts,2337_app_9,opt_left
2337_app_9_opt_right,-1.156140965,opt,right,2337,app,9,-1.156140965,TRUE,opt,fiber tracts,2337_app_9,opt_right
2337_app_9_or_left,-1.242718586,or,left,2337,app,9,-1.242718586,TRUE,or,fiber tracts,2337_app_9,or_left
2337_app_9_or_right,-0.493738304,or,right,2337,app,9,-0.493738304,TRUE,or,fiber tracts,2337_app_9,or_right
2337_app_9_pm_left,0.041069514,pm,left,2337,app,9,0.041069514,TRUE,pm,fiber tracts,2337_app_9,pm_left
2337_app_9_pm_right,-5,pm,right,2337,app,9,-2,TRUE,pm,fiber tracts,2337_app_9,pm_right
2337_app_9_rust_left,-0.491754273,rust,left,2337,app,9,-0.491754273,TRUE,rust,fiber tracts,2337_app_9,rust_left
2337_app_9_rust_right,-0.627301158,rust,right,2337,app,9,-0.627301158,TRUE,rust,fiber tracts,2337_app_9,rust_right
2337_app_9_sV_left,-1.589573945,sV,left,2337,app,9,-1.589573945,TRUE,sV,fiber tracts,2337_app_9,sV_left
2337_app_9_sV_right,-1.018765179,sV,right,2337,app,9,-1.018765179,TRUE,sV,fiber tracts,2337_app_9,sV_right
2337_app_9_scp_left,-1.056565588,scp,left,2337,app,9,-1.056565588,TRUE,scp,fiber tracts,2337_app_9,scp_left
2337_app_9_scp_right,-0.917106095,scp,right,2337,app,9,-0.917106095,TRUE,scp,fiber tracts,2337_app_9,scp_right
2337_app_9_scwm_left,-1.522975447,scwm,left,2337,app,9,-1.522975447,TRUE,scwm,fiber tracts,2337_app_9,scwm_left
2337_app_9_scwm_right,-0.100492158,scwm,right,2337,app,9,-0.100492158,TRUE,scwm,fiber tracts,2337_app_9,scwm_right
2337_app_9_st_left,-1.01054607,st,left,2337,app,9,-1.01054607,TRUE,st,fiber tracts,2337_app_9,st_left
2337_app_9_st_right,-0.223380155,st,right,2337,app,9,-0.223380155,TRUE,st,fiber tracts,2337_app_9,st_right
2337_app_9_stc_left,-0.983319842,stc,left,2337,app,9,-0.983319842,TRUE,stc,fiber tracts,2337_app_9,stc_left
2337_app_9_stc_right,0.179887807,stc,right,2337,app,9,0.179887807,TRUE,stc,fiber tracts,2337_app_9,stc_right
2337_app_9_sup_left,-0.476378129,sup,left,2337,app,9,-0.476378129,TRUE,sup,fiber tracts,2337_app_9,sup_left
2337_app_9_sup_right,-0.060957801,sup,right,2337,app,9,-0.060957801,TRUE,sup,fiber tracts,2337_app_9,sup_right
2337_app_9_tspc_left,-1.003656102,tspc,left,2337,app,9,-1.003656102,TRUE,tspc,fiber tracts,2337_app_9,tspc_left
2337_app_9_tspc_right,-0.598809944,tspc,right,2337,app,9,-0.598809944,TRUE,tspc,fiber tracts,2337_app_9,tspc_right
2337_app_9_vtd_left,-1.105613089,vtd,left,2337,app,9,-1.105613089,TRUE,vtd,fiber tracts,2337_app_9,vtd_left
2337_app_9_vtd_right,-0.077163876,vtd,right,2337,app,9,-0.077163876,TRUE,vtd,fiber tracts,2337_app_9,vtd_right
2338_mapt_9_ACAd_left,-2.508847011,ACAd,left,2338,mapt,9,-2,FALSE,ACA,Isocortex,2338_mapt_9,ACAd_left
2338_mapt_9_ACAd_right,-1.464987967,ACAd,right,2338,mapt,9,-1.464987967,FALSE,ACA,Isocortex,2338_mapt_9,ACAd_right
2338_mapt_9_ACAv_left,-1.86203875,ACAv,left,2338,mapt,9,-1.86203875,FALSE,ACA,Isocortex,2338_mapt_9,ACAv_left
2338_mapt_9_ACAv_right,-1.077780987,ACAv,right,2338,mapt,9,-1.077780987,FALSE,ACA,Isocortex,2338_mapt_9,ACAv_right
2338_mapt_9_ACB_left,-1.947980926,ACB,left,2338,mapt,9,-1.947980926,FALSE,ACB,STR,2338_mapt_9,ACB_left
2338_mapt_9_ACB_right,-1.696063883,ACB,right,2338,mapt,9,-1.696063883,FALSE,ACB,STR,2338_mapt_9,ACB_right
2338_mapt_9_AId_left,-2.529121646,AId,left,2338,mapt,9,-2,FALSE,AI,Isocortex,2338_mapt_9,AId_left
2338_mapt_9_AId_right,-1.869741567,AId,right,2338,mapt,9,-1.869741567,FALSE,AI,Isocortex,2338_mapt_9,AId_right
2338_mapt_9_AIp_left,-2.777125661,AIp,left,2338,mapt,9,-2,FALSE,AI,Isocortex,2338_mapt_9,AIp_left
2338_mapt_9_AIp_right,-0.68594688,AIp,right,2338,mapt,9,-0.68594688,FALSE,AI,Isocortex,2338_mapt_9,AIp_right
2338_mapt_9_AIv_left,-2.130816785,AIv,left,2338,mapt,9,-2,FALSE,AI,Isocortex,2338_mapt_9,AIv_left
2338_mapt_9_AIv_right,-1.659278123,AIv,right,2338,mapt,9,-1.659278123,FALSE,AI,Isocortex,2338_mapt_9,AIv_right
2338_mapt_9_AON_left,-1.809324889,AON,left,2338,mapt,9,-1.809324889,FALSE,AON,OLF,2338_mapt_9,AON_left
2338_mapt_9_AON_right,-1.3124111,AON,right,2338,mapt,9,-1.3124111,FALSE,AON,OLF,2338_mapt_9,AON_right
2338_mapt_9_APN_left,-1.49416301,APN,left,2338,mapt,9,-1.49416301,FALSE,APN,MB,2338_mapt_9,APN_left
2338_mapt_9_APN_right,-1.643092222,APN,right,2338,mapt,9,-1.643092222,FALSE,APN,MB,2338_mapt_9,APN_right
2338_mapt_9_APr_left,-1.487326457,APr,left,2338,mapt,9,-1.487326457,FALSE,APr,HPF,2338_mapt_9,APr_left
2338_mapt_9_APr_right,-0.103152093,APr,right,2338,mapt,9,-0.103152093,FALSE,APr,HPF,2338_mapt_9,APr_right
2338_mapt_9_AQ_left,-0.315943037,AQ,left,2338,mapt,9,-0.315943037,TRUE,AQ,VS,2338_mapt_9,AQ_left
2338_mapt_9_AQ_right,-0.152658347,AQ,right,2338,mapt,9,-0.152658347,TRUE,AQ,VS,2338_mapt_9,AQ_right
2338_mapt_9_ARH_left,0.384841311,ARH,left,2338,mapt,9,0.384841311,FALSE,ARH,HY,2338_mapt_9,ARH_left
2338_mapt_9_ARH_right,0.257858573,ARH,right,2338,mapt,9,0.257858573,FALSE,ARH,HY,2338_mapt_9,ARH_right
2338_mapt_9_AT_left,-0.305105677,AT,left,2338,mapt,9,-0.305105677,FALSE,AT,MB,2338_mapt_9,AT_left
2338_mapt_9_AT_right,-0.143715284,AT,right,2338,mapt,9,-0.143715284,FALSE,AT,MB,2338_mapt_9,AT_right
2338_mapt_9_AUDd_left,-2.138890492,AUDd,left,2338,mapt,9,-2,FALSE,AUDd,Isocortex,2338_mapt_9,AUDd_left
2338_mapt_9_AUDd_right,-1.736894085,AUDd,right,2338,mapt,9,-1.736894085,FALSE,AUDd,Isocortex,2338_mapt_9,AUDd_right
2338_mapt_9_AUDp_left,-1.046574986,AUDp,left,2338,mapt,9,-1.046574986,FALSE,AUDp,Isocortex,2338_mapt_9,AUDp_left
2338_mapt_9_AUDp_right,-1.317276345,AUDp,right,2338,mapt,9,-1.317276345,FALSE,AUDp,Isocortex,2338_mapt_9,AUDp_right
2338_mapt_9_AUDpo_left,-0.143148894,AUDpo,left,2338,mapt,9,-0.143148894,FALSE,AUDpo,Isocortex,2338_mapt_9,AUDpo_left
2338_mapt_9_AUDpo_right,-0.935988626,AUDpo,right,2338,mapt,9,-0.935988626,FALSE,AUDpo,Isocortex,2338_mapt_9,AUDpo_right
2338_mapt_9_AUDv_left,-2.472525939,AUDv,left,2338,mapt,9,-2,FALSE,AUDv,Isocortex,2338_mapt_9,AUDv_left
2338_mapt_9_AUDv_right,-1.605615513,AUDv,right,2338,mapt,9,-1.605615513,FALSE,AUDv,Isocortex,2338_mapt_9,AUDv_right
2338_mapt_9_BLA_left,-1.708302601,BLA,left,2338,mapt,9,-1.708302601,FALSE,BLA,CTXsp,2338_mapt_9,BLA_left
2338_mapt_9_BLA_right,-0.963891593,BLA,right,2338,mapt,9,-0.963891593,FALSE,BLA,CTXsp,2338_mapt_9,BLA_right
2338_mapt_9_BMA_left,-1.842257973,BMA,left,2338,mapt,9,-1.842257973,FALSE,BMA,CTXsp,2338_mapt_9,BMA_left
2338_mapt_9_BMA_right,-1.231177584,BMA,right,2338,mapt,9,-1.231177584,FALSE,BMA,CTXsp,2338_mapt_9,BMA_right
2338_mapt_9_CA1_left,-0.189814264,CA1,left,2338,mapt,9,-0.189814264,FALSE,CA1,HPF,2338_mapt_9,CA1_left
2338_mapt_9_CA1_right,0.622371132,CA1,right,2338,mapt,9,0.622371132,FALSE,CA1,HPF,2338_mapt_9,CA1_right
2338_mapt_9_CA2_left,-0.070217549,CA2,left,2338,mapt,9,-0.070217549,FALSE,CA2,HPF,2338_mapt_9,CA2_left
2338_mapt_9_CA2_right,1.018667504,CA2,right,2338,mapt,9,1.018667504,FALSE,CA2,HPF,2338_mapt_9,CA2_right
2338_mapt_9_CA3_left,0.195535349,CA3,left,2338,mapt,9,0.195535349,FALSE,CA3,HPF,2338_mapt_9,CA3_left
2338_mapt_9_CA3_right,1.094243847,CA3,right,2338,mapt,9,1.094243847,FALSE,CA3,HPF,2338_mapt_9,CA3_right
2338_mapt_9_CB_left,-5,CB,left,2338,mapt,9,-2,FALSE,CB,CB,2338_mapt_9,CB_left
2338_mapt_9_CB_right,-2.529951036,CB,right,2338,mapt,9,-2,FALSE,CB,CB,2338_mapt_9,CB_right
2338_mapt_9_CEA_left,-1.770288437,CEA,left,2338,mapt,9,-1.770288437,FALSE,CEA,STR,2338_mapt_9,CEA_left
2338_mapt_9_CEA_right,-1.309395682,CEA,right,2338,mapt,9,-1.309395682,FALSE,CEA,STR,2338_mapt_9,CEA_right
2338_mapt_9_CLA_left,-2.897666072,CLA,left,2338,mapt,9,-2,FALSE,CLA,CTXsp,2338_mapt_9,CLA_left
2338_mapt_9_CLA_right,-1.097424308,CLA,right,2338,mapt,9,-1.097424308,FALSE,CLA,CTXsp,2338_mapt_9,CLA_right
2338_mapt_9_CL_left,-1.722771885,CL,left,2338,mapt,9,-1.722771885,FALSE,CL,TH,2338_mapt_9,CL_left
2338_mapt_9_CL_right,-1.955632355,CL,right,2338,mapt,9,-1.955632355,FALSE,CL,TH,2338_mapt_9,CL_right
2338_mapt_9_CM_left,-2.847690611,CM,left,2338,mapt,9,-2,FALSE,CM,TH,2338_mapt_9,CM_left
2338_mapt_9_CM_right,-2.02744268,CM,right,2338,mapt,9,-2,FALSE,CM,TH,2338_mapt_9,CM_right
2338_mapt_9_COA_left,0.505020191,COA,left,2338,mapt,9,0.505020191,FALSE,COA,OLF,2338_mapt_9,COA_left
2338_mapt_9_COA_right,-1.191832996,COA,right,2338,mapt,9,-1.191832996,FALSE,COA,OLF,2338_mapt_9,COA_right
2338_mapt_9_COAp_left,-0.319112096,COAp,left,2338,mapt,9,-0.319112096,FALSE,COA,OLF,2338_mapt_9,COAp_left
2338_mapt_9_COAp_right,0.177939053,COAp,right,2338,mapt,9,0.177939053,FALSE,COA,OLF,2338_mapt_9,COAp_right
2338_mapt_9_CP_left,-1.947873932,CP,left,2338,mapt,9,-1.947873932,FALSE,CP,STR,2338_mapt_9,CP_left
2338_mapt_9_CP_right,-1.148603488,CP,right,2338,mapt,9,-1.148603488,FALSE,CP,STR,2338_mapt_9,CP_right
2338_mapt_9_CS_left,-0.417749794,CS,left,2338,mapt,9,-0.417749794,FALSE,CS,P,2338_mapt_9,CS_left
2338_mapt_9_CS_right,-0.149532363,CS,right,2338,mapt,9,-0.149532363,FALSE,CS,P,2338_mapt_9,CS_right
2338_mapt_9_CTXsp_left,-0.398138006,CTXsp,left,2338,mapt,9,-0.398138006,FALSE,CTXsp,CTXsp,2338_mapt_9,CTXsp_left
2338_mapt_9_CTXsp_right,-0.700908653,CTXsp,right,2338,mapt,9,-0.700908653,FALSE,CTXsp,CTXsp,2338_mapt_9,CTXsp_right
2338_mapt_9_DG_left,0.529963575,DG,left,2338,mapt,9,0.529963575,FALSE,DG,HPF,2338_mapt_9,DG_left
2338_mapt_9_DG_right,1.46225253,DG,right,2338,mapt,9,1.46225253,FALSE,DG,HPF,2338_mapt_9,DG_right
2338_mapt_9_DMH_left,-0.914356897,DMH,left,2338,mapt,9,-0.914356897,FALSE,DMH,HY,2338_mapt_9,DMH_left
2338_mapt_9_DMH_right,-0.749964574,DMH,right,2338,mapt,9,-0.749964574,FALSE,DMH,HY,2338_mapt_9,DMH_right
2338_mapt_9_DP_left,-2.018079619,DP,left,2338,mapt,9,-2,FALSE,DP,OLF,2338_mapt_9,DP_left
2338_mapt_9_DP_right,-1.257747966,DP,right,2338,mapt,9,-1.257747966,FALSE,DP,OLF,2338_mapt_9,DP_right
2338_mapt_9_DR_left,-0.216800276,DR,left,2338,mapt,9,-0.216800276,FALSE,DR,MB,2338_mapt_9,DR_left
2338_mapt_9_DR_right,-0.517276048,DR,right,2338,mapt,9,-0.517276048,FALSE,DR,MB,2338_mapt_9,DR_right
2338_mapt_9_DT_right,-5,DT,right,2338,mapt,9,-2,FALSE,DT,MB,2338_mapt_9,DT_right
2338_mapt_9_ECT_left,-1.543044951,ECT,left,2338,mapt,9,-1.543044951,FALSE,ECT,Isocortex,2338_mapt_9,ECT_left
2338_mapt_9_ECT_right,-0.233725095,ECT,right,2338,mapt,9,-0.233725095,FALSE,ECT,Isocortex,2338_mapt_9,ECT_right
2338_mapt_9_ENTl_left,-0.49518446,ENTl,left,2338,mapt,9,-0.49518446,FALSE,ENT,HPF,2338_mapt_9,ENTl_left
2338_mapt_9_ENTl_right,0.80216632,ENTl,right,2338,mapt,9,0.80216632,FALSE,ENT,HPF,2338_mapt_9,ENTl_right
2338_mapt_9_ENTm_left,-0.2494373,ENTm,left,2338,mapt,9,-0.2494373,FALSE,ENT,HPF,2338_mapt_9,ENTm_left
2338_mapt_9_ENTm_right,0.866510781,ENTm,right,2338,mapt,9,0.866510781,FALSE,ENT,HPF,2338_mapt_9,ENTm_right
2338_mapt_9_EP_left,-0.829956369,EP,left,2338,mapt,9,-0.829956369,FALSE,EP,CTXsp,2338_mapt_9,EP_left
2338_mapt_9_EP_right,-1.194473676,EP,right,2338,mapt,9,-1.194473676,FALSE,EP,CTXsp,2338_mapt_9,EP_right
2338_mapt_9_EW_left,-1.631843084,EW,left,2338,mapt,9,-1.631843084,FALSE,EW,MB,2338_mapt_9,EW_left
2338_mapt_9_EW_right,-1.663316912,EW,right,2338,mapt,9,-1.663316912,FALSE,EW,MB,2338_mapt_9,EW_right
2338_mapt_9_Eth_left,-1.957046593,Eth,left,2338,mapt,9,-1.957046593,FALSE,Eth,TH,2338_mapt_9,Eth_left
2338_mapt_9_Eth_right,-2.062057071,Eth,right,2338,mapt,9,-2,FALSE,Eth,TH,2338_mapt_9,Eth_right
2338_mapt_9_FC_left,0.155028021,FC,left,2338,mapt,9,0.155028021,FALSE,FC,HPF,2338_mapt_9,FC_left
2338_mapt_9_FC_right,1.313243117,FC,right,2338,mapt,9,1.313243117,FALSE,FC,HPF,2338_mapt_9,FC_right
2338_mapt_9_FRP_left,-2.27844463,FRP,left,2338,mapt,9,-2,FALSE,Isocortex,Isocortex,2338_mapt_9,FRP_left
2338_mapt_9_GU_left,-2.282342899,GU,left,2338,mapt,9,-2,FALSE,GU,Isocortex,2338_mapt_9,GU_left
2338_mapt_9_GU_right,-1.787831514,GU,right,2338,mapt,9,-1.787831514,FALSE,GU,Isocortex,2338_mapt_9,GU_right
2338_mapt_9_HATA_left,-0.719859322,HATA,left,2338,mapt,9,-0.719859322,FALSE,HATA,HPF,2338_mapt_9,HATA_left
2338_mapt_9_HATA_right,0.266232328,HATA,right,2338,mapt,9,0.266232328,FALSE,HATA,HPF,2338_mapt_9,HATA_right
2338_mapt_9_HPF_left,-0.350432748,HPF,left,2338,mapt,9,-0.350432748,FALSE,HPF,HPF,2338_mapt_9,HPF_left
2338_mapt_9_HPF_right,0.803691446,HPF,right,2338,mapt,9,0.803691446,FALSE,HPF,HPF,2338_mapt_9,HPF_right
2338_mapt_9_HY_left,-0.952833708,HY,left,2338,mapt,9,-0.952833708,FALSE,HY,HY,2338_mapt_9,HY_left
2338_mapt_9_HY_right,-0.845041732,HY,right,2338,mapt,9,-0.845041732,FALSE,HY,HY,2338_mapt_9,HY_right
2338_mapt_9_IA_left,-1.646347682,IA,left,2338,mapt,9,-1.646347682,FALSE,IA,STR,2338_mapt_9,IA_left
2338_mapt_9_IA_right,-1.23592181,IA,right,2338,mapt,9,-1.23592181,FALSE,IA,STR,2338_mapt_9,IA_right
2338_mapt_9_IC_left,-2.167154418,IC,left,2338,mapt,9,-2,FALSE,IC,MB,2338_mapt_9,IC_left
2338_mapt_9_IC_right,-1.874148667,IC,right,2338,mapt,9,-1.874148667,FALSE,IC,MB,2338_mapt_9,IC_right
2338_mapt_9_IF_left,-0.604334356,IF,left,2338,mapt,9,-0.604334356,FALSE,IF,MB,2338_mapt_9,IF_left
2338_mapt_9_IF_right,0.557991662,IF,right,2338,mapt,9,0.557991662,FALSE,IF,MB,2338_mapt_9,IF_right
2338_mapt_9_IG_left,-1.200654307,IG,left,2338,mapt,9,-1.200654307,FALSE,IG,HPF,2338_mapt_9,IG_left
2338_mapt_9_IG_right,-0.463175022,IG,right,2338,mapt,9,-0.463175022,FALSE,IG,HPF,2338_mapt_9,IG_right
2338_mapt_9_III_left,-5,III,left,2338,mapt,9,-2,FALSE,III,MB,2338_mapt_9,III_left
2338_mapt_9_III_right,-5,III,right,2338,mapt,9,-2,FALSE,III,MB,2338_mapt_9,III_right
2338_mapt_9_IIIn_left,-1.706749216,IIIn,left,2338,mapt,9,-1.706749216,TRUE,IIIn,fiber tracts,2338_mapt_9,IIIn_left
2338_mapt_9_IIIn_right,-1.591400958,IIIn,right,2338,mapt,9,-1.591400958,TRUE,IIIn,fiber tracts,2338_mapt_9,IIIn_right
2338_mapt_9_ILA_left,-2.203123799,ILA,left,2338,mapt,9,-2,FALSE,ILA,Isocortex,2338_mapt_9,ILA_left
2338_mapt_9_ILA_right,-1.464309996,ILA,right,2338,mapt,9,-1.464309996,FALSE,ILA,Isocortex,2338_mapt_9,ILA_right
2338_mapt_9_IMD_left,-2.719787525,IMD,left,2338,mapt,9,-2,FALSE,IMD,TH,2338_mapt_9,IMD_left
2338_mapt_9_IMD_right,-1.581121357,IMD,right,2338,mapt,9,-1.581121357,FALSE,IMD,TH,2338_mapt_9,IMD_right
2338_mapt_9_INC_left,-1.354952856,INC,left,2338,mapt,9,-1.354952856,FALSE,INC,MB,2338_mapt_9,INC_left
2338_mapt_9_INC_right,-1.075549069,INC,right,2338,mapt,9,-1.075549069,FALSE,INC,MB,2338_mapt_9,INC_right
