mouse,Region ID,mpi,side,parent,daughter,treatment,sex,marker,% pathology pTau
414,159,4,right,AON,AON,mPFF,f,pTau,7.35E-05
415,159,4,right,AON,AON,mPFF,f,pTau,0
416,159,4,right,AON,AON,mPFF,f,pTau,0.000337679
417,159,9,right,AON,AON,mPFF,f,pTau,0.00038667
421,159,9,right,AON,AON,mPFF,f,pTau,9.25E-05
422,159,6,right,AON,AON,AD PHF/mPFF,f,pTau,0.001426354
423,159,6,right,AON,AON,mPFF,f,pTau,0
424,159,6,right,AON,AON,mPFF,f,pTau,0
401,215,4,right,APN,APN,AD PHF/mPFF,f,pTau,0.002732322
402,215,4,right,APN,APN,AD PHF/mPFF,f,pTau,0.001150138
403,215,4,right,APN,APN,AD PHF/mPFF,f,pTau,0.003856106
404,215,4,right,APN,APN,AD PHF/mPFF,f,pTau,0.004908356
405,215,9,right,APN,APN,AD PHF/mPFF,f,pTau,0.001630306
406,215,9,right,APN,APN,AD PHF/mPFF,f,pTau,0.003289171
407,215,9,right,APN,APN,AD PHF/mPFF,f,pTau,0.007870971
408,215,9,right,APN,APN,AD PHF/mPFF,f,pTau,0.018692095
410,215,6,right,APN,APN,AD PHF/mPFF,f,pTau,0.008383638
411,215,6,right,APN,APN,AD PHF/mPFF,f,pTau,0.004285834
412,215,6,right,APN,APN,mPFF,f,pTau,0.007944727
413,215,4,right,APN,APN,mPFF,f,pTau,0.002147362
414,215,4,right,APN,APN,mPFF,f,pTau,0.001303057
415,215,4,right,APN,APN,mPFF,f,pTau,0.000740172
416,215,4,right,APN,APN,mPFF,f,pTau,0.006727059
417,215,9,right,APN,APN,mPFF,f,pTau,0.000266603
419,215,9,right,APN,APN,mPFF,f,pTau,0
421,215,9,right,APN,APN,mPFF,f,pTau,0.006791277
422,215,6,right,APN,APN,AD PHF/mPFF,f,pTau,0.001696599
423,215,6,right,APN,APN,mPFF,f,pTau,0.001654938
424,215,6,right,APN,APN,mPFF,f,pTau,0.001424711
401,484682508,4,right,APr,APr,AD PHF/mPFF,f,pTau,0.029860416
402,484682508,4,right,APr,APr,AD PHF/mPFF,f,pTau,0
403,484682508,4,right,APr,APr,AD PHF/mPFF,f,pTau,0.017281434
404,484682508,4,right,APr,APr,AD PHF/mPFF,f,pTau,0.000322455
405,484682508,9,right,APr,APr,AD PHF/mPFF,f,pTau,0.021725379
406,484682508,9,right,APr,APr,AD PHF/mPFF,f,pTau,0.158155174
407,484682508,9,right,APr,APr,AD PHF/mPFF,f,pTau,0.218270982
408,484682508,9,right,APr,APr,AD PHF/mPFF,f,pTau,0.057835198
410,484682508,6,right,APr,APr,AD PHF/mPFF,f,pTau,0.057539424
411,484682508,6,right,APr,APr,AD PHF/mPFF,f,pTau,0.017536412
412,484682508,6,right,APr,APr,mPFF,f,pTau,0.002661905
413,484682508,4,right,APr,APr,mPFF,f,pTau,0
414,484682508,4,right,APr,APr,mPFF,f,pTau,0.00197684
416,484682508,4,right,APr,APr,mPFF,f,pTau,0
417,484682508,9,right,APr,APr,mPFF,f,pTau,0.020040436
419,484682508,9,right,APr,APr,mPFF,f,pTau,0
420,484682508,9,right,APr,APr,mPFF,f,pTau,0.026945289
421,484682508,9,right,APr,APr,mPFF,f,pTau,0.005010861
422,484682508,6,right,APr,APr,AD PHF/mPFF,f,pTau,0.101334784
423,484682508,6,right,APr,APr,mPFF,f,pTau,0
424,484682508,6,right,APr,APr,mPFF,f,pTau,0.001524557
401,484682524,4,right,ar,ar,AD PHF/mPFF,f,pTau,0
402,484682524,4,right,ar,ar,AD PHF/mPFF,f,pTau,0.091487149
403,484682524,4,right,ar,ar,AD PHF/mPFF,f,pTau,0.035195508
404,484682524,4,right,ar,ar,AD PHF/mPFF,f,pTau,0.020747722
405,484682524,9,right,ar,ar,AD PHF/mPFF,f,pTau,0.013647577
406,484682524,9,right,ar,ar,AD PHF/mPFF,f,pTau,0.779324567
407,484682524,9,right,ar,ar,AD PHF/mPFF,f,pTau,0.013863966
408,484682524,9,right,ar,ar,AD PHF/mPFF,f,pTau,0.049559423
410,484682524,6,right,ar,ar,AD PHF/mPFF,f,pTau,0.004302397
411,484682524,6,right,ar,ar,AD PHF/mPFF,f,pTau,0.081627004
412,484682524,6,right,ar,ar,mPFF,f,pTau,0.012935461
413,484682524,4,right,ar,ar,mPFF,f,pTau,0.009216887
414,484682524,4,right,ar,ar,mPFF,f,pTau,0
415,484682524,4,right,ar,ar,mPFF,f,pTau,0
416,484682524,4,right,ar,ar,mPFF,f,pTau,0
417,484682524,9,right,ar,ar,mPFF,f,pTau,0.030138181
419,484682524,9,right,ar,ar,mPFF,f,pTau,0.003799554
420,484682524,9,right,ar,ar,mPFF,f,pTau,0.035126977
421,484682524,9,right,ar,ar,mPFF,f,pTau,0.021224057
422,484682524,6,right,ar,ar,AD PHF/mPFF,f,pTau,0.089685578
423,484682524,6,right,ar,ar,mPFF,f,pTau,0.003143591
424,484682524,6,right,ar,ar,mPFF,f,pTau,0.003736832
401,223,4,right,ARH,ARH,AD PHF/mPFF,f,pTau,0
402,223,4,right,ARH,ARH,AD PHF/mPFF,f,pTau,0
404,223,4,right,ARH,ARH,AD PHF/mPFF,f,pTau,0
405,223,9,right,ARH,ARH,AD PHF/mPFF,f,pTau,0
406,223,9,right,ARH,ARH,AD PHF/mPFF,f,pTau,0.004474064
407,223,9,right,ARH,ARH,AD PHF/mPFF,f,pTau,0
408,223,9,right,ARH,ARH,AD PHF/mPFF,f,pTau,0.008763859
410,223,6,right,ARH,ARH,AD PHF/mPFF,f,pTau,0.003127145
411,223,6,right,ARH,ARH,AD PHF/mPFF,f,pTau,0
412,223,6,right,ARH,ARH,mPFF,f,pTau,0
413,223,4,right,ARH,ARH,mPFF,f,pTau,0
414,223,4,right,ARH,ARH,mPFF,f,pTau,0
415,223,4,right,ARH,ARH,mPFF,f,pTau,0
416,223,4,right,ARH,ARH,mPFF,f,pTau,0
417,223,9,right,ARH,ARH,mPFF,f,pTau,0
419,223,9,right,ARH,ARH,mPFF,f,pTau,0
420,223,9,right,ARH,ARH,mPFF,f,pTau,0
421,223,9,right,ARH,ARH,mPFF,f,pTau,0
422,223,6,right,ARH,ARH,AD PHF/mPFF,f,pTau,0
423,223,6,right,ARH,ARH,mPFF,f,pTau,0
424,223,6,right,ARH,ARH,mPFF,f,pTau,0.000611296
401,231,4,right,AT,AT,AD PHF/mPFF,f,pTau,0.017991011
406,231,9,right,AT,AT,AD PHF/mPFF,f,pTau,0.05904006
407,231,9,right,AT,AT,AD PHF/mPFF,f,pTau,0.032925312
408,231,9,right,AT,AT,AD PHF/mPFF,f,pTau,0.028375766
412,231,6,right,AT,AT,mPFF,f,pTau,0.007977714
416,231,4,right,AT,AT,mPFF,f,pTau,0.003682375
417,231,9,right,AT,AT,mPFF,f,pTau,0
420,231,9,right,AT,AT,mPFF,f,pTau,0
421,231,9,right,AT,AT,mPFF,f,pTau,0
423,231,6,right,AT,AT,mPFF,f,pTau,0
402,527,4,right,AUDd,AUDd1,AD PHF/mPFF,f,pTau,0.043714416
403,527,4,right,AUDd,AUDd1,AD PHF/mPFF,f,pTau,0.013185
405,527,9,right,AUDd,AUDd1,AD PHF/mPFF,f,pTau,0.554935355
414,527,4,right,AUDd,AUDd1,mPFF,f,pTau,0.017172614
416,527,4,right,AUDd,AUDd1,mPFF,f,pTau,0.013021341
419,527,9,right,AUDd,AUDd1,mPFF,f,pTau,0.057340441
420,527,9,right,AUDd,AUDd1,mPFF,f,pTau,0.016531963
422,527,6,right,AUDd,AUDd1,AD PHF/mPFF,f,pTau,0.051509853
423,527,6,right,AUDd,AUDd1,mPFF,f,pTau,0
424,527,6,right,AUDd,AUDd1,mPFF,f,pTau,0
402,600,4,right,AUDd,AUDd2/3,AD PHF/mPFF,f,pTau,0.043714416
403,600,4,right,AUDd,AUDd2/3,AD PHF/mPFF,f,pTau,0.013185
405,600,9,right,AUDd,AUDd2/3,AD PHF/mPFF,f,pTau,0.554935355
414,600,4,right,AUDd,AUDd2/3,mPFF,f,pTau,0.017172614
416,600,4,right,AUDd,AUDd2/3,mPFF,f,pTau,0.013021341
419,600,9,right,AUDd,AUDd2/3,mPFF,f,pTau,0.057340441
420,600,9,right,AUDd,AUDd2/3,mPFF,f,pTau,0.016531963
422,600,6,right,AUDd,AUDd2/3,AD PHF/mPFF,f,pTau,0.051509853
423,600,6,right,AUDd,AUDd2/3,mPFF,f,pTau,0
424,600,6,right,AUDd,AUDd2/3,mPFF,f,pTau,0
403,678,4,right,AUDd,AUDd4,AD PHF/mPFF,f,pTau,0.013185
405,678,9,right,AUDd,AUDd4,AD PHF/mPFF,f,pTau,0.554935355
414,678,4,right,AUDd,AUDd4,mPFF,f,pTau,0.017172614
416,678,4,right,AUDd,AUDd4,mPFF,f,pTau,0.013021341
419,678,9,right,AUDd,AUDd4,mPFF,f,pTau,0.057340441
420,678,9,right,AUDd,AUDd4,mPFF,f,pTau,0.016531963
423,678,6,right,AUDd,AUDd4,mPFF,f,pTau,0
424,678,6,right,AUDd,AUDd4,mPFF,f,pTau,0
403,252,4,right,AUDd,AUDd5,AD PHF/mPFF,f,pTau,0.013185
405,252,9,right,AUDd,AUDd5,AD PHF/mPFF,f,pTau,0.554935355
413,252,4,right,AUDd,AUDd5,mPFF,f,pTau,0.033389375
414,252,4,right,AUDd,AUDd5,mPFF,f,pTau,0.017172614
416,252,4,right,AUDd,AUDd5,mPFF,f,pTau,0.013021341
419,252,9,right,AUDd,AUDd5,mPFF,f,pTau,0.057340441
420,252,9,right,AUDd,AUDd5,mPFF,f,pTau,0.016531963
423,252,6,right,AUDd,AUDd5,mPFF,f,pTau,0
424,252,6,right,AUDd,AUDd5,mPFF,f,pTau,0
403,156,4,right,AUDd,AUDd6a,AD PHF/mPFF,f,pTau,0.013185
405,156,9,right,AUDd,AUDd6a,AD PHF/mPFF,f,pTau,0.554935355
413,156,4,right,AUDd,AUDd6a,mPFF,f,pTau,0.033389375
414,156,4,right,AUDd,AUDd6a,mPFF,f,pTau,0.017172614
416,156,4,right,AUDd,AUDd6a,mPFF,f,pTau,0.013021341
423,156,6,right,AUDd,AUDd6a,mPFF,f,pTau,0
413,243,4,right,AUDd,AUDd6b,mPFF,f,pTau,0.033389375
414,243,4,right,AUDd,AUDd6b,mPFF,f,pTau,0.017172614
416,243,4,right,AUDd,AUDd6b,mPFF,f,pTau,0.013021341
423,243,6,right,AUDd,AUDd6b,mPFF,f,pTau,0
401,735,4,right,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.007785098
402,735,4,right,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.017881443
403,735,4,right,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0
404,735,4,right,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.032561182
405,735,9,right,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.1152763
406,735,9,right,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.388379838
407,735,9,right,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.052022433
408,735,9,right,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.054218388
410,735,6,right,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.045704227
411,735,6,right,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.008443844
412,735,6,right,AUDp,AUDp1,mPFF,f,pTau,0.012046441
413,735,4,right,AUDp,AUDp1,mPFF,f,pTau,0.013896998
414,735,4,right,AUDp,AUDp1,mPFF,f,pTau,0.018605794
415,735,4,right,AUDp,AUDp1,mPFF,f,pTau,0
416,735,4,right,AUDp,AUDp1,mPFF,f,pTau,0.0158929
417,735,9,right,AUDp,AUDp1,mPFF,f,pTau,0.00137658
419,735,9,right,AUDp,AUDp1,mPFF,f,pTau,0.006617007
421,735,9,right,AUDp,AUDp1,mPFF,f,pTau,0.002301673
422,735,6,right,AUDp,AUDp1,AD PHF/mPFF,f,pTau,0.089589525
423,735,6,right,AUDp,AUDp1,mPFF,f,pTau,0
424,735,6,right,AUDp,AUDp1,mPFF,f,pTau,0.007494722
401,251,4,right,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.007785098
402,251,4,right,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.017881443
404,251,4,right,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.032561182
405,251,9,right,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.1152763
406,251,9,right,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.388379838
407,251,9,right,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.052022433
408,251,9,right,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.054218388
410,251,6,right,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.045704227
411,251,6,right,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.008443844
412,251,6,right,AUDp,AUDp2/3,mPFF,f,pTau,0.012046441
413,251,4,right,AUDp,AUDp2/3,mPFF,f,pTau,0.013896998
414,251,4,right,AUDp,AUDp2/3,mPFF,f,pTau,0.018605794
415,251,4,right,AUDp,AUDp2/3,mPFF,f,pTau,0
416,251,4,right,AUDp,AUDp2/3,mPFF,f,pTau,0.0158929
417,251,9,right,AUDp,AUDp2/3,mPFF,f,pTau,0.00137658
419,251,9,right,AUDp,AUDp2/3,mPFF,f,pTau,0.006617007
421,251,9,right,AUDp,AUDp2/3,mPFF,f,pTau,0.002301673
422,251,6,right,AUDp,AUDp2/3,AD PHF/mPFF,f,pTau,0.089589525
423,251,6,right,AUDp,AUDp2/3,mPFF,f,pTau,0
424,251,6,right,AUDp,AUDp2/3,mPFF,f,pTau,0.007494722
401,816,4,right,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.007785098
402,816,4,right,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.017881443
404,816,4,right,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.032561182
405,816,9,right,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.1152763
406,816,9,right,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.388379838
407,816,9,right,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.052022433
408,816,9,right,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.054218388
410,816,6,right,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.045704227
411,816,6,right,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.008443844
412,816,6,right,AUDp,AUDp4,mPFF,f,pTau,0.012046441
413,816,4,right,AUDp,AUDp4,mPFF,f,pTau,0.013896998
414,816,4,right,AUDp,AUDp4,mPFF,f,pTau,0.018605794
415,816,4,right,AUDp,AUDp4,mPFF,f,pTau,0
416,816,4,right,AUDp,AUDp4,mPFF,f,pTau,0.0158929
417,816,9,right,AUDp,AUDp4,mPFF,f,pTau,0.00137658
419,816,9,right,AUDp,AUDp4,mPFF,f,pTau,0.006617007
421,816,9,right,AUDp,AUDp4,mPFF,f,pTau,0.002301673
422,816,6,right,AUDp,AUDp4,AD PHF/mPFF,f,pTau,0.089589525
423,816,6,right,AUDp,AUDp4,mPFF,f,pTau,0
424,816,6,right,AUDp,AUDp4,mPFF,f,pTau,0.007494722
401,847,4,right,AUDp,AUDp5,AD PHF/mPFF,f,pTau,0.007785098
402,847,4,right,AUDp,AUDp5,AD PHF/mPFF,f,pTau,0.017881443
404,847,4,right,AUDp,AUDp5,AD PHF/mPFF,f,pTau,0.032561182
405,847,9,right,AUDp,AUDp5,AD PHF/mPFF,f,pTau,0.1152763
406,847,9,right,AUDp,AUDp5,AD PHF/mPFF,f,pTau,0.388379838
407,847,9,right,AUDp,AUDp5,AD PHF/mPFF,f,pTau,0.052022433
408,847,9,right,AUDp,AUDp5,AD PHF/mPFF,f,pTau,0.054218388
410,847,6,right,AUDp,AUDp5,AD PHF/mPFF,f,pTau,0.045704227
411,847,6,right,AUDp,AUDp5,AD PHF/mPFF,f,pTau,0.008443844
412,847,6,right,AUDp,AUDp5,mPFF,f,pTau,0.012046441
413,847,4,right,AUDp,AUDp5,mPFF,f,pTau,0.013896998
414,847,4,right,AUDp,AUDp5,mPFF,f,pTau,0.018605794
415,847,4,right,AUDp,AUDp5,mPFF,f,pTau,0
416,847,4,right,AUDp,AUDp5,mPFF,f,pTau,0.0158929
417,847,9,right,AUDp,AUDp5,mPFF,f,pTau,0.00137658
419,847,9,right,AUDp,AUDp5,mPFF,f,pTau,0.006617007
421,847,9,right,AUDp,AUDp5,mPFF,f,pTau,0.002301673
422,847,6,right,AUDp,AUDp5,AD PHF/mPFF,f,pTau,0.089589525
423,847,6,right,AUDp,AUDp5,mPFF,f,pTau,0
424,847,6,right,AUDp,AUDp5,mPFF,f,pTau,0.007494722
401,954,4,right,AUDp,AUDp6a,AD PHF/mPFF,f,pTau,0.007785098
402,954,4,right,AUDp,AUDp6a,AD PHF/mPFF,f,pTau,0.017881443
404,954,4,right,AUDp,AUDp6a,AD PHF/mPFF,f,pTau,0.032561182
405,954,9,right,AUDp,AUDp6a,AD PHF/mPFF,f,pTau,0.1152763
406,954,9,right,AUDp,AUDp6a,AD PHF/mPFF,f,pTau,0.388379838
407,954,9,right,AUDp,AUDp6a,AD PHF/mPFF,f,pTau,0.052022433
408,954,9,right,AUDp,AUDp6a,AD PHF/mPFF,f,pTau,0.054218388
410,954,6,right,AUDp,AUDp6a,AD PHF/mPFF,f,pTau,0.045704227
411,954,6,right,AUDp,AUDp6a,AD PHF/mPFF,f,pTau,0.008443844
412,954,6,right,AUDp,AUDp6a,mPFF,f,pTau,0.012046441
413,954,4,right,AUDp,AUDp6a,mPFF,f,pTau,0.013896998
414,954,4,right,AUDp,AUDp6a,mPFF,f,pTau,0.018605794
415,954,4,right,AUDp,AUDp6a,mPFF,f,pTau,0
416,954,4,right,AUDp,AUDp6a,mPFF,f,pTau,0.0158929
417,954,9,right,AUDp,AUDp6a,mPFF,f,pTau,0.00137658
419,954,9,right,AUDp,AUDp6a,mPFF,f,pTau,0.006617007
421,954,9,right,AUDp,AUDp6a,mPFF,f,pTau,0.002301673
422,954,6,right,AUDp,AUDp6a,AD PHF/mPFF,f,pTau,0.089589525
423,954,6,right,AUDp,AUDp6a,mPFF,f,pTau,0
424,954,6,right,AUDp,AUDp6a,mPFF,f,pTau,0.007494722
401,1005,4,right,AUDp,AUDp6b,AD PHF/mPFF,f,pTau,0.007785098
402,1005,4,right,AUDp,AUDp6b,AD PHF/mPFF,f,pTau,0.017881443
404,1005,4,right,AUDp,AUDp6b,AD PHF/mPFF,f,pTau,0.032561182
405,1005,9,right,AUDp,AUDp6b,AD PHF/mPFF,f,pTau,0.1152763
406,1005,9,right,AUDp,AUDp6b,AD PHF/mPFF,f,pTau,0.388379838
407,1005,9,right,AUDp,AUDp6b,AD PHF/mPFF,f,pTau,0.052022433
408,1005,9,right,AUDp,AUDp6b,AD PHF/mPFF,f,pTau,0.054218388
410,1005,6,right,AUDp,AUDp6b,AD PHF/mPFF,f,pTau,0.045704227
411,1005,6,right,AUDp,AUDp6b,AD PHF/mPFF,f,pTau,0.008443844
412,1005,6,right,AUDp,AUDp6b,mPFF,f,pTau,0.012046441
413,1005,4,right,AUDp,AUDp6b,mPFF,f,pTau,0.013896998
414,1005,4,right,AUDp,AUDp6b,mPFF,f,pTau,0.018605794
415,1005,4,right,AUDp,AUDp6b,mPFF,f,pTau,0
416,1005,4,right,AUDp,AUDp6b,mPFF,f,pTau,0.0158929
417,1005,9,right,AUDp,AUDp6b,mPFF,f,pTau,0.00137658
419,1005,9,right,AUDp,AUDp6b,mPFF,f,pTau,0.006617007
421,1005,9,right,AUDp,AUDp6b,mPFF,f,pTau,0.002301673
422,1005,6,right,AUDp,AUDp6b,AD PHF/mPFF,f,pTau,0.089589525
423,1005,6,right,AUDp,AUDp6b,mPFF,f,pTau,0
424,1005,6,right,AUDp,AUDp6b,mPFF,f,pTau,0.007494722
401,696,4,right,AUDpo,AUDpo1,AD PHF/mPFF,f,pTau,0.007386705
402,696,4,right,AUDpo,AUDpo1,AD PHF/mPFF,f,pTau,0.013726715
404,696,4,right,AUDpo,AUDpo1,AD PHF/mPFF,f,pTau,0.040035712
405,696,9,right,AUDpo,AUDpo1,AD PHF/mPFF,f,pTau,0.060721668
406,696,9,right,AUDpo,AUDpo1,AD PHF/mPFF,f,pTau,0.324165404
407,696,9,right,AUDpo,AUDpo1,AD PHF/mPFF,f,pTau,0.127987092
408,696,9,right,AUDpo,AUDpo1,AD PHF/mPFF,f,pTau,0.05679826
410,696,6,right,AUDpo,AUDpo1,AD PHF/mPFF,f,pTau,0.007791587
411,696,6,right,AUDpo,AUDpo1,AD PHF/mPFF,f,pTau,0.009566836
412,696,6,right,AUDpo,AUDpo1,mPFF,f,pTau,0.008560476
413,696,4,right,AUDpo,AUDpo1,mPFF,f,pTau,0.023572633
414,696,4,right,AUDpo,AUDpo1,mPFF,f,pTau,0.008996969
415,696,4,right,AUDpo,AUDpo1,mPFF,f,pTau,0.001009467
416,696,4,right,AUDpo,AUDpo1,mPFF,f,pTau,0.005323359
417,696,9,right,AUDpo,AUDpo1,mPFF,f,pTau,0.000303016
419,696,9,right,AUDpo,AUDpo1,mPFF,f,pTau,0.005010917
421,696,9,right,AUDpo,AUDpo1,mPFF,f,pTau,0.001145517
422,696,6,right,AUDpo,AUDpo1,AD PHF/mPFF,f,pTau,0.08084623
423,696,6,right,AUDpo,AUDpo1,mPFF,f,pTau,0.000987447
424,696,6,right,AUDpo,AUDpo1,mPFF,f,pTau,0.004425574
401,643,4,right,AUDpo,AUDpo2/3,AD PHF/mPFF,f,pTau,0.007386705
402,643,4,right,AUDpo,AUDpo2/3,AD PHF/mPFF,f,pTau,0.013726715
404,643,4,right,AUDpo,AUDpo2/3,AD PHF/mPFF,f,pTau,0.040035712
405,643,9,right,AUDpo,AUDpo2/3,AD PHF/mPFF,f,pTau,0.060721668
406,643,9,right,AUDpo,AUDpo2/3,AD PHF/mPFF,f,pTau,0.324165404
407,643,9,right,AUDpo,AUDpo2/3,AD PHF/mPFF,f,pTau,0.127987092
408,643,9,right,AUDpo,AUDpo2/3,AD PHF/mPFF,f,pTau,0.05679826
410,643,6,right,AUDpo,AUDpo2/3,AD PHF/mPFF,f,pTau,0.007791587
411,643,6,right,AUDpo,AUDpo2/3,AD PHF/mPFF,f,pTau,0.009566836
412,643,6,right,AUDpo,AUDpo2/3,mPFF,f,pTau,0.008560476
413,643,4,right,AUDpo,AUDpo2/3,mPFF,f,pTau,0.023572633
414,643,4,right,AUDpo,AUDpo2/3,mPFF,f,pTau,0.008996969
415,643,4,right,AUDpo,AUDpo2/3,mPFF,f,pTau,0.001009467
416,643,4,right,AUDpo,AUDpo2/3,mPFF,f,pTau,0.005323359
417,643,9,right,AUDpo,AUDpo2/3,mPFF,f,pTau,0.000303016
419,643,9,right,AUDpo,AUDpo2/3,mPFF,f,pTau,0.005010917
421,643,9,right,AUDpo,AUDpo2/3,mPFF,f,pTau,0.001145517
422,643,6,right,AUDpo,AUDpo2/3,AD PHF/mPFF,f,pTau,0.08084623
423,643,6,right,AUDpo,AUDpo2/3,mPFF,f,pTau,0.000987447
424,643,6,right,AUDpo,AUDpo2/3,mPFF,f,pTau,0.004425574
401,759,4,right,AUDpo,AUDpo4,AD PHF/mPFF,f,pTau,0.007386705
402,759,4,right,AUDpo,AUDpo4,AD PHF/mPFF,f,pTau,0.013726715
404,759,4,right,AUDpo,AUDpo4,AD PHF/mPFF,f,pTau,0.040035712
405,759,9,right,AUDpo,AUDpo4,AD PHF/mPFF,f,pTau,0.060721668
406,759,9,right,AUDpo,AUDpo4,AD PHF/mPFF,f,pTau,0.324165404
407,759,9,right,AUDpo,AUDpo4,AD PHF/mPFF,f,pTau,0.127987092
408,759,9,right,AUDpo,AUDpo4,AD PHF/mPFF,f,pTau,0.05679826
410,759,6,right,AUDpo,AUDpo4,AD PHF/mPFF,f,pTau,0.007791587
411,759,6,right,AUDpo,AUDpo4,AD PHF/mPFF,f,pTau,0.009566836
412,759,6,right,AUDpo,AUDpo4,mPFF,f,pTau,0.008560476
413,759,4,right,AUDpo,AUDpo4,mPFF,f,pTau,0.023572633
414,759,4,right,AUDpo,AUDpo4,mPFF,f,pTau,0.008996969
415,759,4,right,AUDpo,AUDpo4,mPFF,f,pTau,0.001009467
416,759,4,right,AUDpo,AUDpo4,mPFF,f,pTau,0.005323359
417,759,9,right,AUDpo,AUDpo4,mPFF,f,pTau,0.000303016
419,759,9,right,AUDpo,AUDpo4,mPFF,f,pTau,0.005010917
421,759,9,right,AUDpo,AUDpo4,mPFF,f,pTau,0.001145517
422,759,6,right,AUDpo,AUDpo4,AD PHF/mPFF,f,pTau,0.08084623
423,759,6,right,AUDpo,AUDpo4,mPFF,f,pTau,0.000987447
424,759,6,right,AUDpo,AUDpo4,mPFF,f,pTau,0.004425574
401,791,4,right,AUDpo,AUDpo5,AD PHF/mPFF,f,pTau,0.007386705
402,791,4,right,AUDpo,AUDpo5,AD PHF/mPFF,f,pTau,0.013726715
404,791,4,right,AUDpo,AUDpo5,AD PHF/mPFF,f,pTau,0.040035712
405,791,9,right,AUDpo,AUDpo5,AD PHF/mPFF,f,pTau,0.060721668
406,791,9,right,AUDpo,AUDpo5,AD PHF/mPFF,f,pTau,0.324165404
407,791,9,right,AUDpo,AUDpo5,AD PHF/mPFF,f,pTau,0.127987092
408,791,9,right,AUDpo,AUDpo5,AD PHF/mPFF,f,pTau,0.05679826
410,791,6,right,AUDpo,AUDpo5,AD PHF/mPFF,f,pTau,0.007791587
411,791,6,right,AUDpo,AUDpo5,AD PHF/mPFF,f,pTau,0.009566836
412,791,6,right,AUDpo,AUDpo5,mPFF,f,pTau,0.008560476
413,791,4,right,AUDpo,AUDpo5,mPFF,f,pTau,0.023572633
414,791,4,right,AUDpo,AUDpo5,mPFF,f,pTau,0.008996969
415,791,4,right,AUDpo,AUDpo5,mPFF,f,pTau,0.001009467
416,791,4,right,AUDpo,AUDpo5,mPFF,f,pTau,0.005323359
417,791,9,right,AUDpo,AUDpo5,mPFF,f,pTau,0.000303016
419,791,9,right,AUDpo,AUDpo5,mPFF,f,pTau,0.005010917
421,791,9,right,AUDpo,AUDpo5,mPFF,f,pTau,0.001145517
422,791,6,right,AUDpo,AUDpo5,AD PHF/mPFF,f,pTau,0.08084623
423,791,6,right,AUDpo,AUDpo5,mPFF,f,pTau,0.000987447
424,791,6,right,AUDpo,AUDpo5,mPFF,f,pTau,0.004425574
401,249,4,right,AUDpo,AUDpo6a,AD PHF/mPFF,f,pTau,0.007386705
402,249,4,right,AUDpo,AUDpo6a,AD PHF/mPFF,f,pTau,0.013726715
404,249,4,right,AUDpo,AUDpo6a,AD PHF/mPFF,f,pTau,0.040035712
405,249,9,right,AUDpo,AUDpo6a,AD PHF/mPFF,f,pTau,0.060721668
406,249,9,right,AUDpo,AUDpo6a,AD PHF/mPFF,f,pTau,0.324165404
407,249,9,right,AUDpo,AUDpo6a,AD PHF/mPFF,f,pTau,0.127987092
408,249,9,right,AUDpo,AUDpo6a,AD PHF/mPFF,f,pTau,0.05679826
410,249,6,right,AUDpo,AUDpo6a,AD PHF/mPFF,f,pTau,0.007791587
411,249,6,right,AUDpo,AUDpo6a,AD PHF/mPFF,f,pTau,0.009566836
412,249,6,right,AUDpo,AUDpo6a,mPFF,f,pTau,0.008560476
413,249,4,right,AUDpo,AUDpo6a,mPFF,f,pTau,0.023572633
414,249,4,right,AUDpo,AUDpo6a,mPFF,f,pTau,0.008996969
415,249,4,right,AUDpo,AUDpo6a,mPFF,f,pTau,0.001009467
416,249,4,right,AUDpo,AUDpo6a,mPFF,f,pTau,0.005323359
