gene,r,portion
Ubqln5,-0.44387314143772344,0.006
Lypd4,-0.4431569048669308,0.006
Rps28,0.4483537570191483,0.006
Erbb2,-0.43553127214843984,0.006
Jsrp1,-0.4451251881760234,0.006
Gm4981,-0.44372188292734016,0.006
Marveld1,-0.43562267133954125,0.006
Scand1,-0.4380508432673249,0.006
Penk,-0.43842816649856126,0.006
Ncr1,-0.4465983239833289,0.006
Dipk2a,-0.4348347289993571,0.006
Snx1,0.44863103854112935,0.006
Psapl1,-0.44387798224534447,0.006
Sod2,0.45066072938262147,0.006
Lce1c,-0.4446839855415215,0.006
Tcf25,0.44792646478824555,0.006
Camta1,0.4538321098663601,0.006
Agpat3,0.43889296921883897,0.006
Comp,-0.4550749390382043,0.006
Evx1,-0.44613830880415056,0.006
Pex26,-0.4347016397147115,0.006
Snca,-0.442501494131966,0.006
Tnks,0.4554773780222152,0.006
2700049A03Rik,-0.4503583518220539,0.006
Olfr381,-0.447136261736222,0.006
Ccn2,-0.44912782118288375,0.006
Vwa2,-0.43606173334016524,0.006
Prss45,-0.45477327021976355,0.006
Cd34,-0.4421548337685491,0.006
Cdc42,0.44286206223678737,0.006
Hgd,-0.43957302891346944,0.006
Car1,-0.4417744439787321,0.006
Pkp1,-0.45570853923832644,0.006
Rapgef5,-0.44523187757697436,0.006
Plk2,-0.4370609004507788,0.006
Rbp3,-0.4362651850110528,0.006
Vmn2r19,-0.4535677930590241,0.006
Rtp2,-0.4412001264313666,0.006
Adgra1,0.4379180666072011,0.006
Ccdc189,-0.4330657842997066,0.006
Chp2,-0.4387297277346671,0.006
Rprd1b,0.44050887870966166,0.006
Mecom,-0.44391642844168855,0.006
Sdr16c6,-0.44385532565530034,0.006
Fam83b,-0.432250533050523,0.006
Zfp575,-0.4379124846112982,0.006
Ctf2,-0.44135272535799924,0.006
Tomm7,0.4508998008446628,0.006
Igfbp6,-0.4429787243084311,0.006
Zfp580,-0.4367208212208413,0.006
Prxl2c,-0.4409380955622213,0.006
Frmd6,-0.45253531225477345,0.006
Slc16a5,-0.45016743410278104,0.006
Ubb,0.4509112185592918,0.006
Ppp1r13b,0.43726816826984694,0.006
Vmn1r25,-0.43961668824196815,0.006
Zar1l,-0.4395392170946099,0.006
Zbtb2,-0.43921405049801904,0.006
Nap1l2,0.44777076590779236,0.006
Dtx1,0.4484795869905354,0.006
Mpnd,0.44673300795066245,0.006
Vmn1r38,-0.43949115877793493,0.006
Grin2d,0.44759050993585187,0.006
Serpinb6c,-0.45296964428609116,0.006
Dcaf17,-0.4383974499627948,0.006
Pcbp2,0.4480884341856996,0.006
Cryaa,-0.45177075555254337,0.006
Hnrnpk,0.4505533542522489,0.006
Npm3,-0.44698661132271433,0.006
1700001L19Rik,-0.4428630481897639,0.006
Rtl9,-0.4425526104603659,0.006
Liph,-0.44494951926432685,0.006
1700008P02Rik,-0.4492145732310128,0.006
Tm9sf5,-0.4375966405859925,0.006
1700012B07Rik,-0.43899810994192934,0.006
Exosc4,-0.44528322835517914,0.006
Krtap16-1,-0.44447660881864687,0.006
Nt5c2,0.4490981820547375,0.006
Gm35953,-0.4420016654378116,0.006
Tshb,-0.4371499840007241,0.006
Myod1,-0.4377535696921175,0.006
Skint10,-0.4452219525800729,0.006
Btg1c,-0.4450941380844194,0.006
Asphd2,-0.44298791794944653,0.006
Aurka,-0.44298998765131964,0.007
Inpp4b,0.4417030179119261,0.007
Mark1,-0.44279191801128565,0.007
Cfap100,-0.43523678034578517,0.007
Ano3,-0.44215259222785236,0.007
Caln1,-0.4484513860807132,0.007
Glrx3,0.45638359276099166,0.007
2310034C09Rik,-0.4321942659764029,0.007
Spata2l,-0.4487368555417138,0.007
Dyrk2,-0.4428592140161726,0.007
Pcdhgc5,-0.44517950865866884,0.007
Vmn1r120,-0.439005718028615,0.007
Idh3a,0.44239305966624337,0.007
Snx18,-0.44409125884321454,0.007
Zfp128,-0.44409350377838763,0.007
Man1a,-0.4375837379899969,0.007
Cstdc5,-0.4430426882745588,0.007
Ephx2,-0.44578472573144584,0.007
Ghitm,0.4405311326368288,0.007
Actn2,-0.44172900303309603,0.007
Tmem119,-0.4378071311245718,0.007
Dlgap3,-0.44066536468542833,0.007
Ankrd12,0.44424608956641876,0.007
Sult6b1,-0.44021845237675583,0.007
Ubtd2,-0.4347722036499594,0.007
Tmem71,-0.442978690790095,0.007
Acadsb,0.46439198341616544,0.007
Srf,-0.4525669984033597,0.007
Ppp2r5a,-0.44901832914946016,0.007
Klk1b21,-0.4355922858621386,0.007
Rnasel,-0.4459948842580688,0.007
Vmn2r114,-0.448333635100429,0.007
Klhl21,-0.4451092790684846,0.007
Enkd1,-0.4340083745000511,0.007
Mtarc2,-0.4339846794840273,0.007
Ramp1,-0.4450052004158076,0.007
Cisd2,0.4394666075602368,0.007
Klf5,-0.4479020026763596,0.007
Svop,-0.44269191071928343,0.007
Fam83a,-0.43890096976935095,0.007
Tmem63b,0.4434036610081993,0.007
1110002E22Rik,-0.44113546751664684,0.007
Mzt2,0.4393464276552207,0.007
Ccdc70,-0.44823773017073915,0.007
Kif1a,0.4508133724799973,0.007
Cox6a1,0.4351673588192134,0.007
Tor2a,-0.4444236856247879,0.007
Erf,-0.44966461996606694,0.007
Gm32584,-0.4388637019271794,0.007
Prdm6,-0.44514359231046013,0.007
Ndufa3,0.4458734102997102,0.007
Phyh,0.43489081130004925,0.007
Cd40,-0.4442397213732116,0.007
4930564C03Rik,-0.4429684078832236,0.007
Mrpl28,0.444924379863176,0.007
Acbd3,0.44604537931131893,0.007
Otud1,-0.45021445045789094,0.007
Pafah1b2,0.4487550047164034,0.007
Cxcl12,-0.44021005980067474,0.007
Faim2,0.44801779841219486,0.007
Sptbn2,-0.44246639181270586,0.007
Cd300c2,-0.43886688428180737,0.007
Ndc80,-0.44756695638332983,0.007
Agtr2,-0.44284173020376993,0.007
Srm,-0.44759898537765735,0.007
Hnrnpa3,0.44735450270732435,0.007
Spata31d1c,-0.43565178883266703,0.007
Reg1,-0.4377120185037053,0.007
Dusp6,-0.4446650691365604,0.007
Eddm3b,-0.452504791035798,0.007
Ier2,-0.43892043416044013,0.007
Ttc23l,-0.4475251447535717,0.007
Gars,0.43820897411815335,0.007
Ddx24,0.4501395047541688,0.007
Amh,-0.44243823312800706,0.007
Hkdc1,-0.4338817087449231,0.007
Cacna1i,-0.4414409674439846,0.007
Hspa8,0.45434626148595936,0.007
Mfsd9,-0.45655524647100043,0.007
Hsd17b2,-0.44994898279712814,0.007
Ttll7,0.43850228234484173,0.007
Prkaca,0.45543911474252924,0.007
Cacnb1,-0.44564316410509025,0.007
Cyb561a3,-0.44520061716026255,0.007
Sec14l1,-0.4393698293463363,0.007
Gm10961,-0.44238946001451473,0.007
Gm13420,-0.4541047157546532,0.007
Cdk5,0.44232996591903084,0.008
Cxcl16,-0.4444741797240719,0.008
Oxld1,-0.43499778419115126,0.008
App,0.43431515378971386,0.008
Tanc1,0.4394290291550103,0.008
4930451I11Rik,-0.44717686710291926,0.008
Cts7,-0.45097581636271594,0.008
Cstad,-0.4487300840917412,0.008
Zmiz2,-0.43428213496871076,0.008
Nrxn1,0.43548858867120777,0.008
Cd27,-0.45068188868002734,0.008
Homer1,-0.4457928363161567,0.008
Lipe,-0.44336371408059894,0.008
Arl4a,-0.443619707104674,0.008
Flywch1,0.44416311762389216,0.008
Wnt7b,-0.44367965167578555,0.008
Bptf,0.43965940411021265,0.008
Gata2,-0.4432257022381925,0.008
Elapor2,0.4470847541190309,0.008
Cuta,0.4410764092721454,0.008
Cers3,-0.4474857556995889,0.008
Paip1,0.43513902728434156,0.008
Cox8a,0.44237428071050877,0.008
Man2a2,0.43366413894639766,0.008
Zfp142,-0.43032502763863,0.008
H1f5,-0.44314219170685215,0.008
Zpld2,-0.44470069389395656,0.008
Cyp2c38,-0.43157031022333364,0.008
Suclg1,0.4447611570552099,0.008
Miga2,0.4487080571873813,0.008
Glrb,0.4482432210135247,0.008
Foxred2,-0.4481556266508083,0.008
Nxnl2,-0.44265954063918195,0.008
Acot13,0.4371932455647978,0.008
Apbb2,0.443808588262558,0.008
Malsu1,0.43294297090738787,0.008
Prrt2,-0.44335967739828075,0.008
Eml2,0.44431804898587746,0.008
1700069L16Rik,-0.44339541226116413,0.008
Ckmt1,0.4383141995263371,0.008
Cds2,0.45101726692022265,0.008
Gm9112,-0.4538288480487111,0.008
Slc17a2,-0.44927537709881227,0.008
Cps1,-0.440534024659042,0.008
Spink10,-0.4421153412889686,0.008
1700018F24Rik,-0.44508182972265237,0.008
Pex10,-0.451140511278567,0.008
H2ab1,-0.4344529058593357,0.008
Snn,-0.436687492686492,0.008
Tspan3,0.44910268277245013,0.008
Klhl26,-0.43368977470368897,0.008
Gm6034,-0.43640970263308904,0.008
Ift20,0.4398166662387791,0.008
Vmn1r35,-0.44345962274656014,0.008
Arf6,0.44702598567932783,0.008
Cd209c,-0.44436115011419774,0.008
Cacna1e,-0.4417967562474245,0.008
Zfp697,-0.4372481637396589,0.008
Gstm2,-0.4425117115943237,0.008
Mpp3,-0.4419666093397517,0.008
Krt33b,-0.44015975076104275,0.008
Olfr569,-0.4481228188009015,0.008
Neurod2,-0.44121656876334864,0.008
Cfap206,-0.43610787089076436,0.008
Cfap65,-0.4435310767993855,0.008
Arl9,-0.44601783614993007,0.008
Lix1,-0.4430546906781998,0.008
Zfp428,-0.43708819338535687,0.009
Hnrnpa2b1,0.4453724058564518,0.009
Syt16,-0.44764409843799835,0.009
Pym1,-0.4431428709405643,0.009
Gm10265,-0.43774065390609257,0.009
Aig1,0.4387591679112716,0.009
Mitd1,-0.4370096547360571,0.009
Gm32211,-0.4428646101725108,0.009
Ptk7,-0.44408635005113134,0.009
Prkcb,-0.44944290693526256,0.009
Lhpp,-0.44233001875704514,0.009
Vmn2r60,-0.440241354024134,0.009
Tmem131,0.44226009394800825,0.009
Setd2,-0.45273381367861976,0.009
Atn1,-0.4426060890761935,0.009
I0C0044D17Rik,-0.4396227931984417,0.009
Dpt,-0.44055407370759314,0.009
5031439G07Rik,0.4551315781599231,0.009
Cfi,-0.45461267878993755,0.009
Armc7,-0.4498931867690053,0.009
Atxn2l,0.4377021614611604,0.009
Fkbp3,0.45015223946637106,0.009
Atf6,-0.44722427908040047,0.009
Vmn1r124,-0.43973279535012855,0.009
Klhl30,-0.435927196681914,0.009
9130230L23Rik,-0.43735279337882793,0.009
Olfr895,-0.4453466166080772,0.009
Gm5485,-0.4471180842014559,0.009
Tek,-0.4326442373907693,0.009
Chn1,-0.44462262589229706,0.009
Tmem47,0.452753072613687,0.009
Pwwp4b,-0.43854308971464434,0.009
Coro1c,0.4400947678149247,0.009
Zfp784,-0.4488140995301374,0.009
Retnlb,-0.4527509469045908,0.009
Map1a,0.4434019328737395,0.009
Sucla2,0.4444075024558687,0.009
Islr,-0.4431431941751658,0.009
Nlk,-0.43563065901452513,0.009
Ttbk2,0.448395906694241,0.009
Art2a,-0.4404727740347258,0.009
Rap2b,-0.4398879257194716,0.009
8030474K03Rik,-0.4368120473328386,0.009
Nr4a1,-0.4500484889483631,0.009
Fancd2os,-0.44549751217436345,0.009
Gbp2b,-0.4482338432779291,0.009
Drc1,-0.439241827478381,0.009
Sigirr,-0.45066918934396344,0.009
Ociad1,0.4477921003428469,0.009
Rasgrp3,-0.43836341066427875,0.01
Gnl3l,0.4519842652980116,0.01
Gm52298,-0.44361488757756107,0.01
Vmn1r2,-0.4438845775139744,0.01
Oprd1,-0.4422925957273362,0.01
S100a9,-0.44703272548739703,0.01
Olfr820,-0.4381775046139019,0.01
Olfr299,-0.4456495557150646,0.01
Selenom,0.4490961150486128,0.01
Scarb1,-0.4436282628618379,0.01
Bpifb9a,-0.4401619694639366,0.01
Rabgap1l,-0.4396043261910793,0.01
Obox7,-0.43940546823978544,0.01
Sod1,0.44838115046076615,0.01
Cenpm,-0.4505619172962649,0.01
Tmx2,0.448426862801552,0.01
Dcdc2c,-0.44861064770927417,0.01
Aldoc,0.4475619246819952,0.01
Smim10l1,0.4549424425320174,0.01
Slc13a5,-0.4384506941442159,0.01
Terb1,-0.4331642903408509,0.01
Mnt,-0.44532482419872343,0.01
Slco6d1,-0.43975065424037896,0.01
Clasp2,0.4370272202703984,0.01
Golm2,0.4362195127679298,0.01
Rex1bd,-0.44646465740525176,0.01
Emx1,-0.44243016553561443,0.01
AB124611,-0.44017228491411375,0.01
Pitpnc1,0.44612181991491007,0.01
Mrtfb,-0.44203141743795815,0.01
Kcnc1,0.438736354923419,0.01
Morf4l1,0.4501330279330665,0.01
Lce1h,-0.44241125602103304,0.01
Cebpa,-0.4416531423004912,0.01
1810010H24Rik,-0.443048815174936,0.01
Zic1,0.43552850117265535,0.01
Gm20153,-0.44147894875836446,0.01
Rasgef1c,-0.4396623845747123,0.01
Mertk,-0.4347871997776288,0.01
Pten,-0.44604542336380726,0.01
Slc26a5,-0.447528004848441,0.01
Timm13,-0.4320754795550051,0.01
Ube2s,0.45307346254646086,0.01
Olfr1163,-0.43509959183384933,0.01
Abhd8,0.44064841190785736,0.01
Ube2d3,0.4431999508131182,0.01
Slc27a6,-0.44140234616152646,0.01
Smad3,-0.444281246949184,0.01
Cnnm2,0.44595726891893384,0.01
Tspan9,0.4424168395594288,0.011
Impdh2,0.44496858813579965,0.011
Prss52,-0.43845672811219233,0.011
Ccn1,-0.4347954045779707,0.011
Susd1,-0.43722179263846866,0.011
Chrm1,-0.44706501639229174,0.011
Agrp,-0.4473525848712179,0.011
Olfr308,-0.43743072331391225,0.011
Jhy,-0.4417599229577203,0.011
P3h3,-0.4414429055739161,0.011
Ctbs,-0.43998378063651983,0.011
Zswim6,-0.46520045787866593,0.011
2210418O10Rik,0.44667033819294405,0.011
Rai14,-0.44246845137227625,0.011
Tdp1,-0.4359850323367729,0.011
Ripor3,-0.4394488012814451,0.011
Ier5,-0.4537547630126633,0.011
Olfr877,-0.4447502045354874,0.011
Olfr1461,-0.44095029454550866,0.011
Mrpl51,0.4441323859098297,0.011
Hdac5,0.43726260603520506,0.011
Crim1,0.44353538946425497,0.011
Dusp18,-0.45112946432028167,0.011
Fam189a2,0.4407944807979087,0.011
Tcf20,0.45210809775777167,0.011
Akap8,0.4489037517805734,0.011
Npy,-0.43965499451814644,0.011
Sdr39u1,0.4430977119457537,0.011
Gigyf1,0.44680112046904624,0.011
Crtc1,-0.44601804724128963,0.011
Ceacam12,-0.44529495127610463,0.011
Tmem178,-0.43374073101734945,0.011
H2-M10.4,-0.4430533110112366,0.011
Cep78,-0.44336864706192336,0.011
Abca2,0.4448571781340538,0.011
Gstt1,-0.4436742654393017,0.011
Ptgs1,-0.4405830889098539,0.011
Chtf18,-0.4423568857614903,0.011
Ptges3l,-0.43890058296507384,0.011
Eomes,-0.44372959446429544,0.011
Siah3,0.44436271527270554,0.011
Vmn1r27,-0.4495716987628247,0.011
Gm14862,-0.4412190523150948,0.011
Cd22,-0.44999328851555664,0.011
Tas2r124,-0.4522552951018858,0.011
Copa,0.45328750892687775,0.011
Prrc1,-0.441630277293156,0.011
Cbx4,0.44874881830672103,0.011
Zfp78,-0.4396786567638024,0.011
Mtmr7,0.43838643747348277,0.011
Psg20,-0.4450391713371122,0.011
Cpe,0.438867979147422,0.011
Esrp1,-0.4383429243978736,0.011
Atp2a2,0.4500159326809714,0.012
Krt82,-0.4395345800617179,0.012
Rnf121,-0.45176308652740166,0.012
Lrrtm3,-0.44424809424940687,0.012
Acsm5,-0.44713548325451086,0.012
Efnb1,-0.44469461406970406,0.012
Dzank1,0.4501787472719913,0.012
Thy1,0.43702356893435246,0.012
Vxn,-0.4394332932134417,0.012
Dtx4,-0.43804903804841944,0.012
Olfr823,-0.44375269762504893,0.012
Fads6,0.4467275524360858,0.012
Leprotl1,0.4409939505075742,0.012
Actn3,-0.44105166154266134,0.012
Atp5h,0.4469407007085752,0.012
Itsn1,0.437961931699231,0.012
Hmga1,0.44825525249222714,0.012
Prss29,-0.4423567849733714,0.012
Prpf18,-0.45401817045076515,0.012
Cox6c,0.439713132974658,0.012
Slc17a6,0.4484362667358302,0.012
Egr4,-0.4434893449520687,0.012
Srp19,-0.45196112455813436,0.012
Cenpp,-0.441692971845897,0.012
4921504E06Rik,-0.4511962440930641,0.012
Tbr1,-0.44433375214303156,0.012
Ccng2,-0.4421775751241748,0.012
Chga,0.45276651302572524,0.012
Lef1,0.4378389281147644,0.012
BC005624,0.4421610378306255,0.012
Ndfip1,0.4475959981874266,0.012
Col2a1,-0.440161608535729,0.012
Ighm,-0.4465785599749326,0.012
Olfr1362,-0.4492442971411554,0.012
Limk2,0.4408577441898795,0.012
Snrk,0.44707751489967706,0.012
Syce2,-0.4377446481426341,0.012
Bpnt2,0.4471968751327345,0.012
Larp1,0.44380182342804453,0.012
Zcchc18,0.4496460115939642,0.012
St6gal2,-0.4392783010276826,0.013
Btbd3,0.4399338860394447,0.013
Pla2g7,0.43676129108212286,0.013
Tmem245,-0.44418651879691884,0.013
Top1,0.4374354802486798,0.013
Luc7l2,0.4434960254571298,0.013
Rhox3g,-0.45491810267965543,0.013
Ankrd24,0.44550138029604053,0.013
Cep70,-0.4392550656442057,0.013
Spag11a,-0.44007323946353805,0.013
Ctag2l1,-0.44572512494291583,0.013
Kcnj4,-0.4448010667816211,0.013
Hspa4l,0.4457610008832476,0.013
Prr7,-0.44697088882899777,0.013
Mlana,-0.44435798498595536,0.013
Olfr121,-0.4440757137664152,0.013
Afg3l2,0.44024719426955133,0.013
Cntnap2,0.4394086394886028,0.013
Syt6,-0.4439581936094569,0.013
Ephb6,-0.43861860302241734,0.013
Rapgefl1,-0.4418745735865453,0.013
Pgap4,0.4471062189382731,0.013
Cdkn1b,0.4395033571299932,0.013
Pkig,-0.44911133351986543,0.013
Bmp3,-0.4422999850615659,0.013
Maged2,0.4476333105258995,0.014
Kansl3,0.4419968525675252,0.014
Stc1,-0.4447409071282372,0.014
Baalc,-0.44327165534524887,0.014
Tubgcp2,0.4423141655137274,0.014
Plcxd1,-0.441110985242166,0.014
Xylt2,0.44196945751419137,0.014
Vipr1,-0.4387228386763075,0.014
Icam5,-0.43998599146518275,0.014
Tex50,-0.44168014047264464,0.014
Ifitm5,-0.44657600864296704,0.014
Polr2m,0.4464259969923458,0.014
Mgmt,-0.44249530214473687,0.014
Try4,-0.44310553879892456,0.014
Cntfr,0.43996923192335585,0.014
Cbarp,0.4469503178844276,0.014
Vwf,-0.44223175132805653,0.014
Cs,0.44093407042469174,0.014
Metap2,0.4456688682153112,0.014
Hexim1,0.4380134028865371,0.014
Ly75,-0.44123941996412464,0.014
H2az1,0.44530775031801106,0.014
Olfr380,-0.44222909517299547,0.014
Ssh2,-0.44806486444884186,0.014
Rnf166,-0.4435235932385731,0.014
Nsmf,0.43911517803791883,0.014
Eppk1,-0.4372357339136412,0.014
Dkk3,-0.44483795670141457,0.014
Rbmx2,-0.4421735133120618,0.014
Rab15,-0.439130697050161,0.014
Farsb,0.440919675154895,0.015
Trim8,0.4393326672112077,0.015
Gm13199,-0.4402138144808557,0.015
Prkcz,-0.44489692355586463,0.015
Tesc,-0.4459804929427727,0.015
Prss43,-0.43987232288313804,0.015
Vsig1,-0.45338338520576765,0.015
Rab26,-0.4498063721730969,0.015
Cdon,-0.4436384331129346,0.015
Rara,-0.4421885603397694,0.015
Eif3h,0.43465031255465053,0.015
Ndufaf5,0.4457455018490959,0.015
Lcn12,-0.4395816754797531,0.015
Bri3bp,0.4385236460755056,0.015
Mtfr1l,0.44450087639812946,0.015
Dbi,0.4466244273335804,0.015
Ahsa1,0.44425593164532595,0.015
Eef2,0.4448472258158022,0.015
Ints8,0.4414911830810057,0.015
Vmn2r120,-0.45564313249722466,0.015
LacZ,-0.4429768211346633,0.015
Ephx4,-0.44096856651038235,0.015
Ctsq,-0.448154940989566,0.016
Samd5,0.4457018170376822,0.016
Rin1,-0.4423738707485673,0.016
Klhl2,-0.4454565905658665,0.016
Klra16,-0.4428524305444001,0.016
Cxcr5,-0.4432610965812957,0.016
Zscan5b,-0.44693679051763097,0.016
Ryr1,-0.45244236633436424,0.016
Cyp2d40,-0.4410556915560375,0.016
Nrbp1,0.4516288306543901,0.016
Ppm1g,0.4425655073127752,0.016
Fsbp,-0.4449673280072192,0.016
Adam8,-0.44543760385552356,0.016
Actbl2,-0.44731511121534523,0.016
Cdhr3,-0.4430984258859492,0.016
Ciart,-0.4434702049737473,0.016
Hspa9,0.4436132167330578,0.016
Jcad,-0.4387973994379716,0.016
Bpifb5,-0.44273300413848005,0.016
R3hdm4,-0.44734741961646424,0.016
Dipk1b,0.44591675333049585,0.016
H2al1n,-0.4476882706845258,0.016
Glud1,0.45267201856658235,0.016
P2ry10b,-0.44939332596947257,0.016
Chil6,-0.44450279658526404,0.016
1500009C09Rik,0.4425134207137159,0.016
Pkmyt1,-0.4506387585536793,0.016
Srsf12,-0.4420124320260413,0.016
Dennd11,-0.44453790652694614,0.017
Zfyve28,-0.44958939899075473,0.017
Cd14,-0.440640288967199,0.017
Idh3b,0.44270610887214906,0.017
Srpx2,-0.44601307194313816,0.017
Cdkn1a,-0.4414270284984119,0.017
Prelid3a,-0.44622630808555247,0.017
Atp5md,0.44237908935005005,0.017
Epn2,-0.4475732982377128,0.017
Mark2,-0.44260473345294365,0.017
Pxdn,-0.44149914490108144,0.017
Rpl38,0.442197255523486,0.017
Ndufa13,0.4466679848002413,0.017
Ndufa10,0.443308768299223,0.017
Kctd1,-0.4467068828788292,0.017
Cap2,-0.43544058386282386,0.017
Samd12,-0.4457727779067203,0.017
Olfr847,-0.4377687097469189,0.017
Slc25a4,0.4425089684931002,0.017
Panx1,-0.44097638851307996,0.017
Dpysl3,0.4497953406595596,0.017
Pycr2,-0.44879031401456554,0.017
Meig1,-0.44440594709867653,0.018
Hmg20a,0.4547156997343971,0.018
Sh2d2a,-0.44746083544007437,0.018
Cdk16,0.4503601293100555,0.018
Cplx2,-0.4420651436016595,0.018
Aplp2,0.4471599608556309,0.018
Tnrc6a,0.44108586877035383,0.018
Gm46272,-0.4464199199850359,0.018
Ank1,0.4414527334234009,0.018
Cacng3,-0.4440826457491127,0.018
Cdc42ep3,-0.45111815287304224,0.018
Peg3,0.4514901825707558,0.018
Kif2b,-0.4429871277704414,0.019
Akap5,-0.44731148607878946,0.019
Plcb4,0.44426761351008465,0.019
Bcar3,-0.4425444457877892,0.019
Lrrn2,0.4451067313352445,0.019
Atp6ap2,0.44783040565446813,0.019
P2ry12,-0.4529036424754733,0.019
Sema5b,-0.43796829549230515,0.019
Bcat1,0.45023836326244115,0.019
Kif17,-0.44705218923113127,0.019
Nol3,-0.44411026071149295,0.019
Tnfrsf9,-0.44950798546183995,0.019
Rnf169,-0.4437525745055581,0.019
Pdk1,-0.4437288480157427,0.019
Vmn2r16,-0.4452514838448372,0.019
Stard3nl,-0.45576385449273127,0.019
Ldha,-0.4459654318781241,0.019
Fnta,0.4473322119772398,0.019
1700003F12Rik,-0.45310573967601736,0.019
Slc16a7,-0.44742688009746556,0.02
Golga3,0.4470793388714447,0.02
Lonp1,0.4450009933082623,0.02
Csde1,0.4526052783224778,0.02
Rasl10a,-0.44855585484774385,0.02
Rragd,-0.4436477310317417,0.02
Pdzd9,-0.4465483629426631,0.02
Mtcl1,-0.43685304686188947,0.02
Coro6,0.44383067011888666,0.02
Nrgn,-0.4468509339251526,0.02
Sycp2l,-0.44367520990821124,0.02
Arpp21,-0.4545377355215584,0.02
Gm32234,-0.4581057819728084,0.02
Taf8,-0.44596397422930545,0.02
Dnm1l,0.45037034472428317,0.02
Acsl6,0.44578925593980856,0.02
Rpl10l,-0.4448500651659712,0.02
Serpinb8,-0.4444307095067071,0.02
Tmem184a,-0.44532001469514215,0.02
4930438A08Rik,-0.43932033569148754,0.02
Arfgef3,-0.4461299146383462,0.02
4930469K13Rik,-0.44318496850389055,0.02
Ndufb1,0.44103474981428414,0.02
Cltb,0.4479626519465971,0.02
Tns3,-0.4431851940195294,0.02
Slc5a11,-0.442565034488479,0.02
Satb2,-0.4465679784567797,0.02
Hspa12a,0.44449836239265206,0.02
Fryl,0.4464026594372045,0.021
Tigd3,-0.4453050923794181,0.021
Cox4i1,0.44356089624542494,0.021
Pcx,0.43647831587585223,0.021
Gm42517,-0.4414837207101794,0.021
Fcer1a,-0.44264193319464795,0.021
Apol9a,-0.44191508440457783,0.021
Fads2b,-0.44850931875746136,0.021
Gm10439,-0.44505112407764014,0.021
Stk17b,-0.44580012344704334,0.021
Amz1,-0.44283115915464927,0.022
Atad2,-0.4368884683823823,0.022
Ccl27a,-0.4438500462514593,0.022
Pde8b,-0.4452217996351708,0.022
Map7d2,0.4524624168223436,0.022
Luc7l3,0.44602101397317123,0.022
Trem1,-0.4499484656719544,0.022
Ttll2,-0.4404226175198835,0.022
Neurog2,-0.4489996703169638,0.022
Gpr162,0.44267948279082375,0.022
Ttbk1,0.43958960925781293,0.022
Robo2,-0.44617952884068546,0.022
Slc35a4,-0.44173197080631676,0.022
B3gnt3,-0.44908436567057647,0.022
Gpc1,0.4447510409449997,0.022
Ccdc3,-0.44607574029968683,0.022
Kbtbd11,-0.44053985638102217,0.022
Atp5d,0.4418039379075914,0.023
Fn3k,0.4446927614915379,0.023
Rnf144a,-0.4474271013426013,0.023
Arhgap33,-0.44692807644071875,0.023
Pcyt2,0.4459872700626733,0.023
Cntn1,0.4421666545535131,0.023
Defb5,-0.44640620748165427,0.023
Lmo4,-0.43966793169473783,0.023
Glo1,0.4426982102395054,0.023
Hsp90aa1,0.45004443412308603,0.023
Pah,-0.4478697165244185,0.023
Cep164,-0.44729007386378294,0.023
Tiam2,-0.4486166469300415,0.023
Hgf,-0.44643570514478553,0.023
Myef2,0.4485493704018957,0.024
Csmd2,-0.4442279993209606,0.024
Sptbn1,0.44044117072635264,0.024
Hsfy2,-0.4419836791810887,0.024
Pla2g3,-0.447085712131553,0.024
Gm3893,-0.44140500423554996,0.024
Slc25a3,0.4456099235036513,0.024
Ptms,-0.44628465559462144,0.024
Zfyve26,-0.4372323426068459,0.025
Gucy2g,-0.44654791026822643,0.025
Cend1,0.44871895947507695,0.025
Olfr544,-0.4430805749762682,0.025
Ptgds,0.44401139916775784,0.025
Kcnc2,0.44873566294853906,0.025
Shq1,-0.4425537580487504,0.025
Gm34733,-0.45111695709815874,0.026
Capn2,0.442755929231336,0.026
Otulinl,-0.44654212078821587,0.026
Got1,0.44175034676997105,0.026
Ptgs2,-0.44741536577877267,0.027
Gm51579,-0.45107512224908686,0.027
Ccdc88c,-0.4453153151669208,0.027
Wnt10b,-0.43996396998135007,0.027
Sparcl1,0.4516280540163126,0.027
Tafa1,-0.44586836642464994,0.027
Rundc1,-0.44591325924305286,0.027
Gm20815,-0.44175691495124947,0.027
Tfpi,-0.4452240910802338,0.027
Wdfy3,0.4429408873926243,0.027
Ddx25,0.44908842955386086,0.027
Itpka,-0.44409450213801605,0.027
Ptbp1,-0.4441898888916156,0.027
Srsf1,0.4423339915353227,0.027
Galnt17,0.4434715138754749,0.028
Rpl28,0.4374255135107891,0.028
Klf12,0.44485034120636885,0.028
Rapgef4,-0.44779464234448163,0.028
Ndufs2,0.44599091057435214,0.028
Nrip3,0.4413923924916784,0.029
Plrg1,-0.44549654325919164,0.029
Rusc1,0.4462877865163617,0.029
Dlc1,-0.44485922679637924,0.029
Eml5,-0.44660376625284814,0.029
Serpinb9f,-0.45474321704444354,0.029
Lcn6,-0.44437018117733657,0.029
Ttc19,0.44052448805842304,0.029
AW549877,0.445921292602045,0.029
Krt36,-0.44782170306811947,0.029
Cby3,-0.45073843748923115,0.029
Smim22,-0.442958051310795,0.029
Tma16,-0.44023581475599616,0.029
Dhrs9,-0.44729100463171534,0.029
